Datum;RGSCode;RGSName;Bundesland;Geschlecht;Nationalitaet;BESTAND;ZUGANG;ABGANG;
2019-01-31;958;Wien Johnstraße;Wien;W;Inländer_innen;1249;229;315;
2019-01-31;959;Wien Hauffgasse;Wien;M;Ausländer_innen;2050;475;542;
2019-01-31;959;Wien Hauffgasse;Wien;M;Inländer_innen;2680;423;486;
2019-01-31;959;Wien Hauffgasse;Wien;W;Ausländer_innen;1561;285;354;
2019-01-31;959;Wien Hauffgasse;Wien;W;Inländer_innen;2130;352;463;
2019-01-31;960;Wien Esteplatz;Wien;M;Ausländer_innen;1872;461;560;
2019-01-31;960;Wien Esteplatz;Wien;M;Inländer_innen;2614;525;623;
2019-01-31;960;Wien Esteplatz;Wien;W;Ausländer_innen;1188;352;290;
2019-01-31;960;Wien Esteplatz;Wien;W;Inländer_innen;1749;376;403;
2019-01-31;961;Wien Dresdner Straße;Wien;M;Ausländer_innen;4389;916;1239;
2019-01-31;961;Wien Dresdner Straße;Wien;M;Inländer_innen;4644;760;862;
2019-01-31;961;Wien Dresdner Straße;Wien;W;Ausländer_innen;2766;598;602;
2019-01-31;961;Wien Dresdner Straße;Wien;W;Inländer_innen;3182;543;671;
2019-01-31;962;Wien Redergasse;Wien;M;Ausländer_innen;2203;560;654;
2019-01-31;962;Wien Redergasse;Wien;M;Inländer_innen;2865;554;591;
2019-01-31;962;Wien Redergasse;Wien;W;Ausländer_innen;1391;391;359;
2019-01-31;962;Wien Redergasse;Wien;W;Inländer_innen;1914;409;524;
2019-01-31;963;Wien Währinger Gürtel;Wien;M;Ausländer_innen;1175;302;318;
2019-01-31;963;Wien Währinger Gürtel;Wien;M;Inländer_innen;1894;351;431;
2019-01-31;963;Wien Währinger Gürtel;Wien;W;Ausländer_innen;801;225;255;
2019-01-31;963;Wien Währinger Gürtel;Wien;W;Inländer_innen;1291;290;374;
2019-01-31;964;Wien Favoritenstraße;Wien;M;Ausländer_innen;5671;1225;1666;
2019-01-31;964;Wien Favoritenstraße;Wien;M;Inländer_innen;5138;848;1022;
2019-01-31;964;Wien Favoritenstraße;Wien;W;Ausländer_innen;3368;768;777;
2019-01-31;964;Wien Favoritenstraße;Wien;W;Inländer_innen;3651;644;768;
2019-01-31;965;Wien Lemböckgasse;Wien;M;Ausländer_innen;3418;736;1045;
2019-01-31;965;Wien Lemböckgasse;Wien;M;Inländer_innen;4701;784;839;
2019-01-31;965;Wien Lemböckgasse;Wien;W;Ausländer_innen;2437;518;524;
2019-01-31;965;Wien Lemböckgasse;Wien;W;Inländer_innen;3447;608;685;
2019-01-31;966;Wien Hietzinger Kai;Wien;M;Ausländer_innen;2029;445;572;
2019-01-31;966;Wien Hietzinger Kai;Wien;M;Inländer_innen;2653;482;474;
2019-01-31;966;Wien Hietzinger Kai;Wien;W;Ausländer_innen;1168;327;360;
2019-01-31;966;Wien Hietzinger Kai;Wien;W;Inländer_innen;1819;424;452;
2019-01-31;967;Wien Huttengasse;Wien;M;Ausländer_innen;4559;1112;1468;
2019-01-31;967;Wien Huttengasse;Wien;M;Inländer_innen;3973;804;902;
2019-01-31;967;Wien Huttengasse;Wien;W;Ausländer_innen;2575;670;719;
2019-01-31;967;Wien Huttengasse;Wien;W;Inländer_innen;2895;639;674;
2019-01-31;968;Wien Schloßhofer Straße;Wien;M;Ausländer_innen;2425;541;728;
2019-01-31;968;Wien Schloßhofer Straße;Wien;M;Inländer_innen;4278;796;959;
2019-01-31;968;Wien Schloßhofer Straße;Wien;W;Ausländer_innen;1768;379;434;
2019-01-31;968;Wien Schloßhofer Straße;Wien;W;Inländer_innen;3020;628;766;
2019-01-31;969;Wien-Wagramer Straße;Wien;M;Ausländer_innen;1857;429;545;
2019-01-31;969;Wien-Wagramer Straße;Wien;M;Inländer_innen;3800;719;787;
2019-01-31;969;Wien-Wagramer Straße;Wien;W;Ausländer_innen;1620;314;375;
2019-01-31;969;Wien-Wagramer Straße;Wien;W;Inländer_innen;3099;620;719;
2019-01-31;970;Wien Jugendliche;Wien;M;Ausländer_innen;931;423;555;
2019-01-31;970;Wien Jugendliche;Wien;M;Inländer_innen;1014;480;469;
2019-01-31;970;Wien Jugendliche;Wien;W;Ausländer_innen;535;254;276;
2019-01-31;970;Wien Jugendliche;Wien;W;Inländer_innen;750;362;340;
2019-02-28;101;Eisenstadt;Burgenland;M;Ausländer_innen;238;31;57;
2019-02-28;101;Eisenstadt;Burgenland;M;Inländer_innen;861;118;259;
2019-02-28;101;Eisenstadt;Burgenland;W;Ausländer_innen;186;30;46;
2019-02-28;101;Eisenstadt;Burgenland;W;Inländer_innen;693;103;134;
2019-02-28;102;Mattersburg;Burgenland;M;Ausländer_innen;142;19;66;
2019-02-28;102;Mattersburg;Burgenland;M;Inländer_innen;705;105;238;
2019-02-28;102;Mattersburg;Burgenland;W;Ausländer_innen;109;20;25;
2019-02-28;102;Mattersburg;Burgenland;W;Inländer_innen;492;71;112;
2019-02-28;103;Neusiedl am See;Burgenland;M;Ausländer_innen;198;25;63;
2019-02-28;103;Neusiedl am See;Burgenland;M;Inländer_innen;937;137;238;
2019-02-28;103;Neusiedl am See;Burgenland;W;Ausländer_innen;178;22;48;
2019-02-28;103;Neusiedl am See;Burgenland;W;Inländer_innen;718;99;148;
2019-02-28;104;Oberpullendorf;Burgenland;M;Ausländer_innen;99;18;39;
2019-02-28;104;Oberpullendorf;Burgenland;M;Inländer_innen;699;104;224;
2019-02-28;104;Oberpullendorf;Burgenland;W;Ausländer_innen;93;33;41;
2019-02-28;104;Oberpullendorf;Burgenland;W;Inländer_innen;467;83;106;
2019-02-28;105;Oberwart;Burgenland;M;Ausländer_innen;222;38;73;
2019-02-28;105;Oberwart;Burgenland;M;Inländer_innen;1337;188;374;
2019-02-28;105;Oberwart;Burgenland;W;Ausländer_innen;163;50;47;
2019-02-28;105;Oberwart;Burgenland;W;Inländer_innen;740;122;178;
2019-02-28;106;Stegersbach;Burgenland;M;Ausländer_innen;76;13;19;
2019-02-28;106;Stegersbach;Burgenland;M;Inländer_innen;523;103;213;
2019-02-28;106;Stegersbach;Burgenland;W;Ausländer_innen;52;11;14;
2019-02-28;106;Stegersbach;Burgenland;W;Inländer_innen;365;64;93;
2019-02-28;107;Jennersdorf;Burgenland;M;Ausländer_innen;17;1;13;
2019-02-28;107;Jennersdorf;Burgenland;M;Inländer_innen;352;83;152;
2019-02-28;107;Jennersdorf;Burgenland;W;Ausländer_innen;31;11;13;
2019-02-28;107;Jennersdorf;Burgenland;W;Inländer_innen;179;38;55;
2019-02-28;201;Feldkirchen;Kärnten;M;Ausländer_innen;77;13;26;
2019-02-28;201;Feldkirchen;Kärnten;M;Inländer_innen;784;112;330;
2019-02-28;201;Feldkirchen;Kärnten;W;Ausländer_innen;49;8;13;
2019-02-28;201;Feldkirchen;Kärnten;W;Inländer_innen;352;67;93;
2019-02-28;202;Hermagor;Kärnten;M;Ausländer_innen;46;12;6;
2019-02-28;202;Hermagor;Kärnten;M;Inländer_innen;323;81;104;
2019-02-28;202;Hermagor;Kärnten;W;Ausländer_innen;19;7;9;
2019-02-28;202;Hermagor;Kärnten;W;Inländer_innen;103;32;30;
2019-02-28;203;Klagenfurt;Kärnten;M;Ausländer_innen;1295;197;407;
2019-02-28;203;Klagenfurt;Kärnten;M;Inländer_innen;3332;463;794;
2019-02-28;203;Klagenfurt;Kärnten;W;Ausländer_innen;806;132;218;
2019-02-28;203;Klagenfurt;Kärnten;W;Inländer_innen;2314;381;544;
2019-02-28;204;Spittal/Drau;Kärnten;M;Ausländer_innen;256;36;80;
2019-02-28;204;Spittal/Drau;Kärnten;M;Inländer_innen;2120;343;672;
2019-02-28;204;Spittal/Drau;Kärnten;W;Ausländer_innen;188;32;67;
2019-02-28;204;Spittal/Drau;Kärnten;W;Inländer_innen;1229;186;283;
2019-02-28;205;St. Veit/Glan;Kärnten;M;Ausländer_innen;181;18;54;
2019-02-28;205;St. Veit/Glan;Kärnten;M;Inländer_innen;1250;172;372;
2019-02-28;205;St. Veit/Glan;Kärnten;W;Ausländer_innen;75;14;16;
2019-02-28;205;St. Veit/Glan;Kärnten;W;Inländer_innen;698;119;199;
2019-02-28;206;Villach;Kärnten;M;Ausländer_innen;837;108;259;
2019-02-28;206;Villach;Kärnten;M;Inländer_innen;2592;321;654;
2019-02-28;206;Villach;Kärnten;W;Ausländer_innen;694;110;164;
2019-02-28;206;Villach;Kärnten;W;Inländer_innen;2022;314;450;
2019-02-28;207;Völkermarkt;Kärnten;M;Ausländer_innen;177;22;58;
2019-02-28;207;Völkermarkt;Kärnten;M;Inländer_innen;1152;130;365;
2019-02-28;207;Völkermarkt;Kärnten;W;Ausländer_innen;126;20;29;
2019-02-28;207;Völkermarkt;Kärnten;W;Inländer_innen;713;119;135;
2019-02-28;208;Wolfsberg;Kärnten;M;Ausländer_innen;130;31;48;
2019-02-28;208;Wolfsberg;Kärnten;M;Inländer_innen;1029;196;318;
2019-02-28;208;Wolfsberg;Kärnten;W;Ausländer_innen;90;24;28;
2019-02-28;208;Wolfsberg;Kärnten;W;Inländer_innen;575;114;165;
2019-02-28;301;Amstetten;Niederösterreich;M;Ausländer_innen;340;75;121;
2019-02-28;301;Amstetten;Niederösterreich;M;Inländer_innen;989;230;391;
2019-02-28;301;Amstetten;Niederösterreich;W;Ausländer_innen;239;67;69;
2019-02-28;301;Amstetten;Niederösterreich;W;Inländer_innen;724;182;248;
2019-02-28;304;Baden neu;Niederösterreich;M;Ausländer_innen;946;130;276;
2019-02-28;304;Baden neu;Niederösterreich;M;Inländer_innen;2696;349;584;
2019-02-28;304;Baden neu;Niederösterreich;W;Ausländer_innen;653;131;163;
2019-02-28;304;Baden neu;Niederösterreich;W;Inländer_innen;2068;327;463;
2019-02-28;306;Bruck/Leitha;Niederösterreich;M;Ausländer_innen;248;57;77;
2019-02-28;306;Bruck/Leitha;Niederösterreich;M;Inländer_innen;694;100;185;
2019-02-28;306;Bruck/Leitha;Niederösterreich;W;Ausländer_innen;181;32;71;
2019-02-28;306;Bruck/Leitha;Niederösterreich;W;Inländer_innen;615;92;155;
2019-02-28;308;Gänserndorf;Niederösterreich;M;Ausländer_innen;664;91;188;
2019-02-28;308;Gänserndorf;Niederösterreich;M;Inländer_innen;1897;233;440;
2019-02-28;308;Gänserndorf;Niederösterreich;W;Ausländer_innen;425;65;98;
2019-02-28;308;Gänserndorf;Niederösterreich;W;Inländer_innen;1561;227;341;
2019-02-28;311;Gmünd;Niederösterreich;M;Ausländer_innen;132;15;30;
2019-02-28;311;Gmünd;Niederösterreich;M;Inländer_innen;1006;153;243;
2019-02-28;311;Gmünd;Niederösterreich;W;Ausländer_innen;96;15;21;
2019-02-28;311;Gmünd;Niederösterreich;W;Inländer_innen;534;89;122;
2019-02-28;312;Hollabrunn;Niederösterreich;M;Ausländer_innen;143;20;36;
2019-02-28;312;Hollabrunn;Niederösterreich;M;Inländer_innen;835;108;238;
2019-02-28;312;Hollabrunn;Niederösterreich;W;Ausländer_innen;80;18;22;
2019-02-28;312;Hollabrunn;Niederösterreich;W;Inländer_innen;541;94;141;
2019-02-28;313;Horn;Niederösterreich;M;Ausländer_innen;63;4;25;
2019-02-28;313;Horn;Niederösterreich;M;Inländer_innen;447;95;171;
2019-02-28;313;Horn;Niederösterreich;W;Ausländer_innen;34;8;11;
2019-02-28;313;Horn;Niederösterreich;W;Inländer_innen;258;59;83;
2019-02-28;314;Korneuburg;Niederösterreich;M;Ausländer_innen;319;57;142;
2019-02-28;314;Korneuburg;Niederösterreich;M;Inländer_innen;1217;189;336;
2019-02-28;314;Korneuburg;Niederösterreich;W;Ausländer_innen;217;42;71;
2019-02-28;314;Korneuburg;Niederösterreich;W;Inländer_innen;1025;188;246;
2019-02-28;315;Krems;Niederösterreich;M;Ausländer_innen;388;68;124;
2019-02-28;315;Krems;Niederösterreich;M;Inländer_innen;1350;190;403;
2019-02-28;315;Krems;Niederösterreich;W;Ausländer_innen;250;40;75;
2019-02-28;315;Krems;Niederösterreich;W;Inländer_innen;980;142;263;
2019-02-28;316;Lilienfeld;Niederösterreich;M;Ausländer_innen;121;30;36;
2019-02-28;316;Lilienfeld;Niederösterreich;M;Inländer_innen;430;80;140;
2019-02-28;316;Lilienfeld;Niederösterreich;W;Ausländer_innen;84;22;24;
2019-02-28;316;Lilienfeld;Niederösterreich;W;Inländer_innen;259;59;81;
2019-02-28;317;Melk;Niederösterreich;M;Ausländer_innen;192;45;81;
2019-02-28;317;Melk;Niederösterreich;M;Inländer_innen;1172;210;583;
2019-02-28;317;Melk;Niederösterreich;W;Ausländer_innen;138;37;47;
2019-02-28;317;Melk;Niederösterreich;W;Inländer_innen;648;146;213;
2019-02-28;319;Mistelbach;Niederösterreich;M;Ausländer_innen;317;37;93;
2019-02-28;319;Mistelbach;Niederösterreich;M;Inländer_innen;1283;179;383;
2019-02-28;319;Mistelbach;Niederösterreich;W;Ausländer_innen;141;22;53;
2019-02-28;319;Mistelbach;Niederösterreich;W;Inländer_innen;855;141;235;
2019-02-28;321;Mödling;Niederösterreich;M;Ausländer_innen;522;86;174;
2019-02-28;321;Mödling;Niederösterreich;M;Inländer_innen;1553;193;368;
2019-02-28;321;Mödling;Niederösterreich;W;Ausländer_innen;388;67;89;
2019-02-28;321;Mödling;Niederösterreich;W;Inländer_innen;1267;199;302;
2019-02-28;323;Neunkirchen;Niederösterreich;M;Ausländer_innen;433;45;119;
2019-02-28;323;Neunkirchen;Niederösterreich;M;Inländer_innen;1761;245;417;
2019-02-28;323;Neunkirchen;Niederösterreich;W;Ausländer_innen;328;43;62;
2019-02-28;323;Neunkirchen;Niederösterreich;W;Inländer_innen;1329;197;257;
2019-02-28;326;St. Pölten;Niederösterreich;M;Ausländer_innen;1147;174;317;
2019-02-28;326;St. Pölten;Niederösterreich;M;Inländer_innen;3153;430;848;
2019-02-28;326;St. Pölten;Niederösterreich;W;Ausländer_innen;697;151;165;
2019-02-28;326;St. Pölten;Niederösterreich;W;Inländer_innen;2225;373;509;
2019-02-28;328;Scheibbs;Niederösterreich;M;Ausländer_innen;54;14;33;
2019-02-28;328;Scheibbs;Niederösterreich;M;Inländer_innen;574;133;318;
2019-02-28;328;Scheibbs;Niederösterreich;W;Ausländer_innen;42;14;18;
2019-02-28;328;Scheibbs;Niederösterreich;W;Inländer_innen;230;72;86;
2019-02-28;329;Schwechat;Niederösterreich;M;Ausländer_innen;363;57;94;
2019-02-28;329;Schwechat;Niederösterreich;M;Inländer_innen;891;128;208;
2019-02-28;329;Schwechat;Niederösterreich;W;Ausländer_innen;238;47;78;
2019-02-28;329;Schwechat;Niederösterreich;W;Inländer_innen;772;135;205;
2019-02-28;331;Tulln;Niederösterreich;M;Ausländer_innen;438;72;183;
2019-02-28;331;Tulln;Niederösterreich;M;Inländer_innen;1256;193;341;
2019-02-28;331;Tulln;Niederösterreich;W;Ausländer_innen;273;59;77;
2019-02-28;331;Tulln;Niederösterreich;W;Inländer_innen;934;179;301;
2019-02-28;332;Waidhofen/Thaya;Niederösterreich;M;Ausländer_innen;35;5;13;
2019-02-28;332;Waidhofen/Thaya;Niederösterreich;M;Inländer_innen;554;102;154;
2019-02-28;332;Waidhofen/Thaya;Niederösterreich;W;Ausländer_innen;18;4;9;
2019-02-28;332;Waidhofen/Thaya;Niederösterreich;W;Inländer_innen;288;48;62;
2019-02-28;333;Waidhofen/Ybbs;Niederösterreich;M;Ausländer_innen;48;20;24;
2019-02-28;333;Waidhofen/Ybbs;Niederösterreich;M;Inländer_innen;326;68;161;
2019-02-28;333;Waidhofen/Ybbs;Niederösterreich;W;Ausländer_innen;27;10;18;
2019-02-28;333;Waidhofen/Ybbs;Niederösterreich;W;Inländer_innen;149;49;76;
2019-02-28;334;Wr. Neustadt;Niederösterreich;M;Ausländer_innen;836;130;244;
2019-02-28;334;Wr. Neustadt;Niederösterreich;M;Inländer_innen;2445;352;682;
2019-02-28;334;Wr. Neustadt;Niederösterreich;W;Ausländer_innen;611;111;163;
2019-02-28;334;Wr. Neustadt;Niederösterreich;W;Inländer_innen;2028;309;468;
2019-02-28;335;Zwettl;Niederösterreich;M;Ausländer_innen;38;7;17;
2019-02-28;335;Zwettl;Niederösterreich;M;Inländer_innen;946;164;402;
2019-02-28;335;Zwettl;Niederösterreich;W;Ausländer_innen;32;7;5;
2019-02-28;335;Zwettl;Niederösterreich;W;Inländer_innen;360;54;124;
2019-02-28;401;Braunau;Oberösterreich;M;Ausländer_innen;437;107;158;
2019-02-28;401;Braunau;Oberösterreich;M;Inländer_innen;1143;230;434;
2019-02-28;401;Braunau;Oberösterreich;W;Ausländer_innen;399;102;105;
2019-02-28;401;Braunau;Oberösterreich;W;Inländer_innen;780;164;233;
2019-02-28;402;Eferding;Oberösterreich;M;Ausländer_innen;103;22;35;
2019-02-28;402;Eferding;Oberösterreich;M;Inländer_innen;302;74;100;
2019-02-28;402;Eferding;Oberösterreich;W;Ausländer_innen;58;15;22;
2019-02-28;402;Eferding;Oberösterreich;W;Inländer_innen;160;62;65;
2019-02-28;403;Freistadt;Oberösterreich;M;Ausländer_innen;129;20;42;
2019-02-28;403;Freistadt;Oberösterreich;M;Inländer_innen;756;152;282;
2019-02-28;403;Freistadt;Oberösterreich;W;Ausländer_innen;72;23;20;
2019-02-28;403;Freistadt;Oberösterreich;W;Inländer_innen;440;95;128;
2019-02-28;404;Gmunden;Oberösterreich;M;Ausländer_innen;323;89;159;
2019-02-28;404;Gmunden;Oberösterreich;M;Inländer_innen;967;228;418;
2019-02-28;404;Gmunden;Oberösterreich;W;Ausländer_innen;218;79;96;
2019-02-28;404;Gmunden;Oberösterreich;W;Inländer_innen;710;213;236;
2019-02-28;406;Grieskirchen;Oberösterreich;M;Ausländer_innen;188;51;89;
2019-02-28;406;Grieskirchen;Oberösterreich;M;Inländer_innen;700;175;309;
2019-02-28;406;Grieskirchen;Oberösterreich;W;Ausländer_innen;82;17;30;
2019-02-28;406;Grieskirchen;Oberösterreich;W;Inländer_innen;323;93;157;
2019-02-28;407;Kirchdorf/Krems;Oberösterreich;M;Ausländer_innen;156;44;87;
2019-02-28;407;Kirchdorf/Krems;Oberösterreich;M;Inländer_innen;575;136;241;
2019-02-28;407;Kirchdorf/Krems;Oberösterreich;W;Ausländer_innen;90;38;35;
2019-02-28;407;Kirchdorf/Krems;Oberösterreich;W;Inländer_innen;363;113;122;
2019-02-28;409;Linz neu;Oberösterreich;M;Ausländer_innen;2430;478;894;
2019-02-28;409;Linz neu;Oberösterreich;M;Inländer_innen;3499;699;1007;
2019-02-28;409;Linz neu;Oberösterreich;W;Ausländer_innen;1489;363;402;
2019-02-28;409;Linz neu;Oberösterreich;W;Inländer_innen;2461;536;629;
2019-02-28;411;Perg;Oberösterreich;M;Ausländer_innen;227;47;123;
2019-02-28;411;Perg;Oberösterreich;M;Inländer_innen;657;154;297;
2019-02-28;411;Perg;Oberösterreich;W;Ausländer_innen;129;62;69;
2019-02-28;411;Perg;Oberösterreich;W;Inländer_innen;437;120;185;
2019-02-28;412;Ried im Innkreis;Oberösterreich;M;Ausländer_innen;199;67;119;
2019-02-28;412;Ried im Innkreis;Oberösterreich;M;Inländer_innen;695;185;375;
2019-02-28;412;Ried im Innkreis;Oberösterreich;W;Ausländer_innen;132;62;57;
2019-02-28;412;Ried im Innkreis;Oberösterreich;W;Inländer_innen;425;121;131;
2019-02-28;413;Rohrbach;Oberösterreich;M;Ausländer_innen;73;9;22;
2019-02-28;413;Rohrbach;Oberösterreich;M;Inländer_innen;724;177;273;
2019-02-28;413;Rohrbach;Oberösterreich;W;Ausländer_innen;29;12;14;
2019-02-28;413;Rohrbach;Oberösterreich;W;Inländer_innen;222;61;71;
2019-02-28;414;Schärding;Oberösterreich;M;Ausländer_innen;144;30;75;
2019-02-28;414;Schärding;Oberösterreich;M;Inländer_innen;1011;238;443;
2019-02-28;414;Schärding;Oberösterreich;W;Ausländer_innen;118;31;35;
2019-02-28;414;Schärding;Oberösterreich;W;Inländer_innen;368;73;134;
2019-02-28;415;Steyr;Oberösterreich;M;Ausländer_innen;528;107;177;
2019-02-28;415;Steyr;Oberösterreich;M;Inländer_innen;1468;228;384;
2019-02-28;415;Steyr;Oberösterreich;W;Ausländer_innen;374;79;89;
2019-02-28;415;Steyr;Oberösterreich;W;Inländer_innen;1088;196;310;
2019-02-28;418;Vöcklabruck;Oberösterreich;M;Ausländer_innen;578;128;247;
2019-02-28;418;Vöcklabruck;Oberösterreich;M;Inländer_innen;1336;293;500;
2019-02-28;418;Vöcklabruck;Oberösterreich;W;Ausländer_innen;386;111;122;
2019-02-28;418;Vöcklabruck;Oberösterreich;W;Inländer_innen;1095;280;302;
2019-02-28;419;Wels;Oberösterreich;M;Ausländer_innen;945;192;382;
2019-02-28;419;Wels;Oberösterreich;M;Inländer_innen;1773;356;518;
2019-02-28;419;Wels;Oberösterreich;W;Ausländer_innen;640;152;197;
2019-02-28;419;Wels;Oberösterreich;W;Inländer_innen;1287;244;344;
2019-02-28;421;Traun;Oberösterreich;M;Ausländer_innen;934;179;313;
2019-02-28;421;Traun;Oberösterreich;M;Inländer_innen;1500;323;472;
2019-02-28;421;Traun;Oberösterreich;W;Ausländer_innen;637;157;171;
2019-02-28;421;Traun;Oberösterreich;W;Inländer_innen;1195;287;342;
2019-02-28;501;Bischofshofen;Salzburg;M;Ausländer_innen;537;74;169;
2019-02-28;501;Bischofshofen;Salzburg;M;Inländer_innen;757;169;336;
2019-02-28;501;Bischofshofen;Salzburg;W;Ausländer_innen;166;49;76;
2019-02-28;501;Bischofshofen;Salzburg;W;Inländer_innen;302;93;112;
2019-02-28;503;Hallein;Salzburg;M;Ausländer_innen;278;70;107;
2019-02-28;503;Hallein;Salzburg;M;Inländer_innen;569;139;185;
2019-02-28;503;Hallein;Salzburg;W;Ausländer_innen;158;42;37;
2019-02-28;503;Hallein;Salzburg;W;Inländer_innen;353;63;107;
2019-02-28;504;Salzburg;Salzburg;M;Ausländer_innen;2058;540;722;
2019-02-28;504;Salzburg;Salzburg;M;Inländer_innen;3064;606;953;
2019-02-28;504;Salzburg;Salzburg;W;Ausländer_innen;1194;321;343;
2019-02-28;504;Salzburg;Salzburg;W;Inländer_innen;2127;516;630;
2019-02-28;505;Tamsweg;Salzburg;M;Ausländer_innen;32;8;17;
2019-02-28;505;Tamsweg;Salzburg;M;Inländer_innen;443;118;154;
2019-02-28;505;Tamsweg;Salzburg;W;Ausländer_innen;12;5;6;
2019-02-28;505;Tamsweg;Salzburg;W;Inländer_innen;94;23;23;
2019-02-28;506;Zell am See;Salzburg;M;Ausländer_innen;325;80;128;
2019-02-28;506;Zell am See;Salzburg;M;Inländer_innen;1328;250;628;
2019-02-28;506;Zell am See;Salzburg;W;Ausländer_innen;144;53;58;
2019-02-28;506;Zell am See;Salzburg;W;Inländer_innen;290;76;130;
2019-02-28;601;Bruck/Mur;Steiermark;M;Ausländer_innen;310;57;108;
2019-02-28;601;Bruck/Mur;Steiermark;M;Inländer_innen;773;142;220;
2019-02-28;601;Bruck/Mur;Steiermark;W;Ausländer_innen;184;42;46;
2019-02-28;601;Bruck/Mur;Steiermark;W;Inländer_innen;545;114;156;
2019-02-28;603;Deutschlandsberg;Steiermark;M;Ausländer_innen;87;20;46;
2019-02-28;603;Deutschlandsberg;Steiermark;M;Inländer_innen;1117;175;460;
2019-02-28;603;Deutschlandsberg;Steiermark;W;Ausländer_innen;81;19;26;
2019-02-28;603;Deutschlandsberg;Steiermark;W;Inländer_innen;589;118;205;
2019-02-28;604;Feldbach;Steiermark;M;Ausländer_innen;190;45;79;
2019-02-28;604;Feldbach;Steiermark;M;Inländer_innen;1820;356;891;
2019-02-28;604;Feldbach;Steiermark;W;Ausländer_innen;141;24;58;
2019-02-28;604;Feldbach;Steiermark;W;Inländer_innen;762;166;232;
2019-02-28;606;Gleisdorf;Steiermark;M;Ausländer_innen;56;13;41;
2019-02-28;606;Gleisdorf;Steiermark;M;Inländer_innen;524;105;295;
2019-02-28;606;Gleisdorf;Steiermark;W;Ausländer_innen;50;12;19;
2019-02-28;606;Gleisdorf;Steiermark;W;Inländer_innen;283;84;118;
2019-02-28;609;Hartberg;Steiermark;M;Ausländer_innen;188;34;64;
2019-02-28;609;Hartberg;Steiermark;M;Inländer_innen;1718;320;772;
2019-02-28;609;Hartberg;Steiermark;W;Ausländer_innen;145;27;40;
2019-02-28;609;Hartberg;Steiermark;W;Inländer_innen;1011;219;314;
2019-02-28;610;Judenburg;Steiermark;M;Ausländer_innen;145;30;49;
2019-02-28;610;Judenburg;Steiermark;M;Inländer_innen;729;124;257;
2019-02-28;610;Judenburg;Steiermark;W;Ausländer_innen;77;20;19;
2019-02-28;610;Judenburg;Steiermark;W;Inländer_innen;491;100;127;
2019-02-28;611;Murau;Steiermark;M;Ausländer_innen;24;5;18;
2019-02-28;611;Murau;Steiermark;M;Inländer_innen;553;121;267;
